
Coriander-Dusted	NAME
Roast	NAME
Beef	NAME
or	O
other	O
beef	NAME
gravy	NAME

1	QUANTITY
yellow	NAME
pepper	NAME
,	O
deseeded	O
and	O
thinly	O
sliced	O

1	QUANTITY
can	UNIT
stewed	NAME
tomatoes	NAME

1	QUANTITY
3/4	QUANTITY
cup	UNIT
Swanson	O
®	O
Beef	NAME
Broth	NAME
or	O
Swanson	O
®	O
Beef	NAME
Stock	NAME

10	QUANTITY
black	NAME
peppercorns	NAME

2	QUANTITY
tablespoons	UNIT
all-purpose	NAME
flour	NAME

1	QUANTITY
onion	NAME
,	O
thinly	O
sliced	O

8	QUANTITY
c.	UNIT
coarsely	O
shredded	O
romaine	NAME
lettuce	NAME

1 1/2	QUANTITY
tablespoons	UNIT
extra	NAME
virgin	NAME
olive	NAME
oil	NAME

1/2	QUANTITY
c.	UNIT
Crème	NAME
fraîche	NAME

2	QUANTITY
bay	NAME
leaves	NAME

1	QUANTITY
jar	UNIT
beef	NAME
stew	NAME
braising	NAME
base	NAME

1	QUANTITY
tablespoon	UNIT
pink	NAME
curing	NAME
salt	NAME

1	QUANTITY
3/4	QUANTITY
c.	UNIT
Swanson	O
®	O
Vegetable	NAME
Broth	NAME

1/4	QUANTITY
cup	UNIT
soy	NAME
sauce	NAME

1	QUANTITY
16-ounce	UNIT
package	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
frozen	NAME
mixed	NAME
vegetables	NAME

1	QUANTITY
bay	NAME
leaf	NAME

1	QUANTITY
-LRB-	O
10-ounce	UNIT
-RRB-	O
can	UNIT
double-strength	NAME
beef	NAME
broth	NAME

4	QUANTITY
eggs	NAME

2	QUANTITY
pounds	UNIT
thinly	O
sliced	O
roast	NAME
beef	NAME
-LRB-	O
see	O
note	O
above	O
-RRB-	O

1	QUANTITY
pound	UNIT
beef	NAME
sirloin	NAME
or	O
New	NAME
York	NAME
steak	NAME
,	O
fat	O
removed	O
,	O
meat	O
sliced	O
very	O
thinly	O
against	O
the	O
grain	O
into	O
1-by-2-inch	O
pieces	O

1	QUANTITY
Tbsp	UNIT
olive	NAME
oil	NAME

1	QUANTITY
large	UNIT
onion	NAME
,	O
thinly	O
sliced	O

2	QUANTITY
tsp.	UNIT
chili	NAME
garlic	NAME
sauce	NAME
or	O
chili	NAME
oil	NAME
-LRB-	O
optional	O
-RRB-	O

1	QUANTITY
lb	UNIT
.	UNIT
each	UNIT
carrots	NAME
and	O
parsnips	NAME

2	QUANTITY
tablespoons	UNIT
balsamic	NAME
vinegar	NAME

1/2	QUANTITY
tsp.	UNIT
ground	O
ginger	NAME

1 1/2	QUANTITY
cups	UNIT
low-sodium	NAME
beef	NAME
broth	NAME

Pepper	NAME
to	QUANTITY
taste	QUANTITY

2	UNIT
celery	NAME
ribs	UNIT
,	O
sliced	O

1/2	QUANTITY
package	UNIT
Pepperidge	O
Farm	O
®	O
Puff	NAME
Pastry	NAME
Sheets	NAME
-LRB-	O
1	QUANTITY
sheet	UNIT
-RRB-	O

4	QUANTITY
tbsps	UNIT
olive	NAME
oil	NAME
-LRB-	O
2	O
tbsps	O
for	O
the	O
marinade	O
,	O
2	O
tbsps	O
for	O
frying	O
the	O
beef	O
cheeks	O
-RRB-	O

1	QUANTITY
cup	UNIT
-LRB-	O
250	QUANTITY
ml	UNIT
-RRB-	O
frozen	O
peas	NAME

1	QUANTITY
-LRB-	O
7	O
-	O
to	O
9-lb	O
.	O
-RRB-	O
beef	NAME
brisket	NAME

1	QUANTITY
tbsp	UNIT
cider	NAME
vinegar	NAME

1/2	QUANTITY
cup	UNIT
red	NAME
wine	NAME

Ground	O
black	NAME
pepper	NAME
-LRB-	O
optional	O
-RRB-	O

1/4	QUANTITY
teaspoon	UNIT
salt	NAME

1/2	QUANTITY
cup	UNIT
dark	NAME
brown	NAME
sugar	NAME

2	QUANTITY
tbsp.	UNIT
olive	NAME
oil	NAME

1/2	QUANTITY
tsp.	UNIT
dried	NAME
oregano	NAME
leaves	NAME

2	QUANTITY
Tbsp	UNIT
extra	NAME
virgin	NAME
olive	NAME
oil	NAME

1	QUANTITY
cup	UNIT
of	O
water	NAME

1	QUANTITY
cup	UNIT
lite	NAME
soy	NAME
sauce	NAME

12	QUANTITY
oz	UNIT
.	UNIT
mixed	NAME
greens	NAME

750	QUANTITY
g	UNIT
corned	NAME
beef	NAME

2 1/2	QUANTITY
cups	UNIT
hearty	NAME
red	NAME
wine	NAME

1	QUANTITY
large	UNIT
yellow	NAME
onion	NAME

3	QUANTITY
to	QUANTITY
4	QUANTITY
tablespoons	UNIT
flour	NAME

10	QUANTITY
ounces	UNIT
baby	NAME
portabello	NAME
mushrooms	NAME

1 1/2	O
cups/375	O
ml	O
beef	NAME
stock	NAME

4	QUANTITY
large	UNIT
carrots	NAME

2	QUANTITY
tablespoons	UNIT
-LRB-	O
1/4	QUANTITY
stick	UNIT
-RRB-	O
butter	NAME

2	QUANTITY
slabs	UNIT
beef	NAME
ribs	NAME
,	O
each	UNIT
about	QUANTITY
3	QUANTITY
lbs	UNIT
.	UNIT

1	QUANTITY
beef	NAME
tenderloin	NAME

2	QUANTITY
sticks	UNIT
of	O
celery	NAME

1/3	QUANTITY
cup	UNIT
all-purpose	NAME
flour	NAME
-LRB-	O
about	QUANTITY
1 1/2	QUANTITY
ounces	UNIT
-RRB-	O

3	QUANTITY
tbsp.	UNIT
all-purpose	NAME
flour	NAME

Kosher	O
salt	NAME
and	O
freshly	O
ground	O
pepper	NAME

1/2	QUANTITY
cup	UNIT
flour	NAME

1 1/2	QUANTITY
pound	UNIT
beef	NAME
for	NAME
stew	NAME

coarse	O
salt	NAME

kosher	O
salt	NAME
and	O
freshly	O
ground	O
pepper	NAME

1	QUANTITY
3/4	QUANTITY
cup	UNIT
Swanson	O
®	O
Beef	NAME
Broth	NAME
or	O
Swanson	O
®	O
Beef	NAME
Stock	NAME

8	QUANTITY
ounces	UNIT
crimini	NAME
-LRB-	NAME
baby	NAME
bella	NAME
-RRB-	NAME
mushrooms	NAME
,	O
halved	O
or	O
quartered	O
if	O
large	O

1/4	QUANTITY
cup	UNIT
sour	NAME
cream	NAME

2	QUANTITY
tbs	UNIT
chili	NAME
powder	O

*	O
1	QUANTITY
red	NAME
pepper	NAME
,	O
deseeded	O
and	O
thinly	O
sliced	O

2	QUANTITY
teaspoons	UNIT
paprika	NAME

1	QUANTITY
cup	UNIT
medium	O
dice	O
onion	NAME

2	QUANTITY
teaspoons	UNIT
vegetable	NAME
oil	NAME

salsa	NAME

1	QUANTITY
teaspoon	UNIT
salt	NAME

1	QUANTITY
boneless	NAME
beef	NAME
sirloin	NAME
steak	NAME
or	O
beef	NAME
top	NAME
round	NAME
steak	NAME

1	QUANTITY
tablespoon	UNIT
olive	NAME
oil	NAME

2	QUANTITY
carrots	NAME
,	O
cut	O
into	O
1/4-inch	O
slices	O

1	QUANTITY
8.8-ounce	UNIT
package	UNIT
wide	NAME
egg	NAME
noodles	NAME
-LRB-	O
such	O
as	O
De	O
Cecco	O
-RRB-	O

1	QUANTITY
cup	UNIT
of	O
fine	NAME
red	NAME
wine	NAME

3	QUANTITY
large	UNIT
onions	NAME
,	O
sliced	O

1	QUANTITY
tbsp.	UNIT
tomato	NAME
paste	NAME

sprig	NAME
rosemary	NAME
,	O
chopped	O

1	QUANTITY
lb	UNIT
.	UNIT
carrots	NAME

1	QUANTITY
cup	UNIT
long-grain	NAME
white	NAME
rice	NAME

knob	UNIT
fresh	O
ginger	NAME
,	O
minced	O

2	QUANTITY
tbsp.	UNIT
extra-virgin	NAME
olive	NAME
oil	NAME

1	QUANTITY
beef	NAME
tenderloin	NAME
-LRB-	O
2	QUANTITY
to	QUANTITY
2 1/2	QUANTITY
pounds	UNIT
-RRB-	O

1	QUANTITY
c.	UNIT
reduced-sodium	NAME
canned	O
beef	NAME
broth	NAME

2	QUANTITY
tbsp.	UNIT
finely	O
chopped	O
parsley	NAME

1	QUANTITY
tablespoon	UNIT
red-wine	NAME
vinegar	NAME

4	QUANTITY
lb	UNIT
.	UNIT
well-trimmed	O
boneless	NAME
beef	NAME
chuck	NAME

1/4	QUANTITY
c.	UNIT
all-purpose	NAME
flour	NAME

1	QUANTITY
tbsp.	UNIT
butter	NAME

3	QUANTITY
lb	UNIT
.	UNIT
small	O
sweet	NAME
potatoes	NAME

1/2	QUANTITY
cup	UNIT
half-and-half	NAME

1	QUANTITY
pound	UNIT
small	O
onions	NAME

1/4	QUANTITY
c.	UNIT
vegetable	NAME
oil	NAME

1	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
-LRB-	O
8	QUANTITY
ounces	UNIT
-RRB-	O
sour	NAME
cream	NAME

2 1/2	QUANTITY
tablespoons	UNIT
light	NAME
brown	NAME
sugar	NAME

1	QUANTITY
large	UNIT
yellow	NAME
onion	NAME
,	O
cut	O
in	O
chunks	O

4	QUANTITY
shallots	NAME
,	O
peeled	O
and	O
sliced	O

2	QUANTITY
tbsp.	UNIT
olive	NAME
oil	NAME

2	QUANTITY
teaspoons	UNIT
finely	O
chopped	O
fresh	O
thyme	NAME

300.0	QUANTITY
ml	UNIT
beef	NAME
stock	NAME

3	QUANTITY
clove	UNIT
garlic	NAME

ground	O
pepper	NAME

3	QUANTITY
lb	UNIT
.	UNIT
boneless	NAME
beef	NAME
chuck	NAME
roast	NAME
,	O
cut	O
into	O
1 1/2	O
-	O
inch	O
pieces	O

3	QUANTITY
tablespoons	UNIT
butter	NAME
-LRB-	O
preferred	O
-RRB-	O
or	O
more	QUANTITY
oil	NAME

2	QUANTITY
cloves	UNIT
garlic	NAME
,	O
minced	O

1	QUANTITY
cup	UNIT
-LRB-	O
1/4-inch-thick	O
-RRB-	O
slices	O
carrot	NAME

1	QUANTITY
1/2	QUANTITY
c.	UNIT
uncooked	O
corkscrew-shaped	NAME
pasta	NAME

2	QUANTITY
green	NAME
bell	NAME
peppers	NAME

2	QUANTITY
cup	UNIT
beef	NAME
stock	NAME
,	O
preferably	O
homemade	O

6	QUANTITY
cups	UNIT
beef	NAME
stock	NAME

1	QUANTITY
tablespoon	UNIT
grapeseed	NAME
oil	NAME

3	QUANTITY
pounds	UNIT
beef	NAME
necks	NAME
,	O
or	O
other	O
meaty	O
beef	O
bones	O
like	O
beef	O
shin	O

12	QUANTITY
oz	UNIT
mixed	NAME
greens	NAME
,	O
8	QUANTITY
cups	UNIT

3/4	QUANTITY
cup	UNIT
uncooked	O
regular	NAME
long-grain	NAME
white	NAME
rice	NAME

1/2	QUANTITY
lb	UNIT
.	UNIT
carrots	NAME
,	O
peeled	O
and	O
cut	O
into	O
1-inch	O
pieces	O

1	QUANTITY
pound	UNIT
fat-trimmed	NAME
tender	NAME
beef	NAME
-LRB-	O
such	O
as	O
tenderloin	NAME
or	O
New	NAME
York	NAME
strip	NAME
-RRB-	O

1	QUANTITY
glass	UNIT
red	NAME
wine	NAME

800	QUANTITY
g	UNIT
lean	NAME
stewing	NAME
beef	NAME

1	QUANTITY
tsp	UNIT
salt	NAME

300.0	UNIT
g	UNIT
pack	UNIT
beef	NAME
stir-fry	NAME
strips	NAME
,	O
or	O
use	O
beef	NAME
steak	NAME
,	O
thinly	O
sliced	O

1/2	QUANTITY
medium	UNIT
onion	NAME
chopped	O

1	QUANTITY
1/2	QUANTITY
tbsps	UNIT
honey	NAME

1	QUANTITY
cup	UNIT
white	NAME
wine	NAME
vinegar	NAME

2	QUANTITY
pounds	UNIT
broad	NAME
egg	NAME
noodles	NAME
,	O
cooked	O

2	QUANTITY
large	UNIT
garlic	NAME
cloves	UNIT
,	O
thinly	O
sliced	O

ground	O
black	NAME
pepper	NAME
-LRB-	O
optional	O
-RRB-	O

Diced	O
beef	NAME
tripe	NAME
2	QUANTITY
whole	O
beef	NAME
cheeks	NAME

2	QUANTITY
tablespoons	UNIT
extra-virgin	NAME
olive	NAME
oil	NAME

1	QUANTITY
tbsp.	UNIT
chili	NAME
powder	O

1	QUANTITY
1/4	QUANTITY
c.	UNIT
beef	NAME
broth	NAME

1	QUANTITY
lb	UNIT
.	UNIT
beef	NAME
tenderloin	NAME

2	QUANTITY
tablespoons	UNIT
chopped	O
fresh	O
dill	NAME
or	O
1	QUANTITY
teaspoon	UNIT
dried	NAME
dill	NAME
weed	NAME

*	O
30g	O
plain	NAME
flour	NAME

fresh	O
dill	NAME

1	QUANTITY
tablespoon	UNIT
Dijon	NAME
mustard	NAME

1	QUANTITY
Tbsp	UNIT
water	NAME

2	QUANTITY
Tbsp	UNIT
canola	NAME
oil	NAME

1	QUANTITY
Bay	NAME
Leaf	NAME

1/2	QUANTITY
tsp.	UNIT
dried	NAME
thyme	NAME

1/2	QUANTITY
pound	UNIT
egg	NAME
noodles	NAME
or	O
other	O
flat	NAME
,	NAME
short	NAME
noodles	NAME
,	O
such	O
as	O
farfalle	NAME

1	QUANTITY
beef	NAME
sirloin	NAME
steak	NAME
or	O
top	NAME
round	NAME
steak	NAME
,	O
cut	O
into	O
1-inch	O
pieces	O
-LRB-	O
about	QUANTITY
1	QUANTITY
pound	UNIT
-RRB-	O

1/2	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
chopped	O
sweet	NAME
onion	NAME

1	QUANTITY
onion	NAME
,	O
thinly	O
sliced	O

1 1/2	QUANTITY
teaspoons	UNIT
salt	NAME
+	O
salt	NAME
to	QUANTITY
taste	QUANTITY

About	QUANTITY
1	QUANTITY
cup	UNIT
sour	NAME
cream	NAME

Coarse	O
salt	NAME
and	O
ground	O
pepper	NAME

1	QUANTITY
cup	UNIT
low-sodium	NAME
beef	NAME
broth	NAME

1	QUANTITY
bag	UNIT
frozen	O
mixed	NAME
vegetables	NAME

1	QUANTITY
cup	UNIT
apple	NAME
juice	NAME

1	QUANTITY
large	UNIT
red	NAME
bell	NAME
pepper	NAME
,	O
thinly	O
sliced	O

1	QUANTITY
boneless	NAME
beef	NAME
sirloin	NAME
steak	NAME
or	O
beef	NAME
top	NAME
round	NAME
steak	NAME

1	QUANTITY
tbsp.	UNIT
quick-mixing	NAME
flour	NAME

1/4	QUANTITY
cup	UNIT
sour	NAME
cream	NAME

1	QUANTITY
-LRB-	O
28-ounce	UNIT
-RRB-	O
can	UNIT
chopped	O
tomatoes	NAME
,	O
with	O
their	O
liquid	O

Salt	NAME
,	O
to	QUANTITY
taste	QUANTITY

1	O
?	O
2	O
cup	UNIT
lager-style	NAME
beer	NAME

1	QUANTITY
tbsp	UNIT
ground	O
cumin	NAME

1	QUANTITY
tsp	UNIT
red	NAME
pepper	NAME
flakes	NAME

1	QUANTITY
onion	NAME
,	O
thinly	O
sliced	O

1	QUANTITY
1/2	QUANTITY
Tbsp	UNIT
all-purpose	NAME
flour	NAME

Hot	O
cooked	O
egg	NAME
noodles	NAME
or	O
brown	NAME
rice	NAME

Kosher	O
salt	NAME
and	O
freshly	O
ground	O
pepper	NAME

1	QUANTITY
package	UNIT
frozen	O
corn	NAME

2	QUANTITY
tbs	UNIT
butter	NAME

Cooking	NAME
spray	NAME

4	QUANTITY
tablespoon	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
butter	NAME
,	O
divided	O

3	QUANTITY
teaspoons	UNIT
olive	NAME
oil	NAME
or	O
butter	NAME

Toppings	O
:	O
sliced	O
green	NAME
onions	NAME
,	O
toasted	O
sesame	O
seeds	O

1/2	QUANTITY
tsp	UNIT
-LRB-	O
2	QUANTITY
ml	UNIT
-RRB-	O
dried	NAME
thyme	NAME
leaves	NAME

8	QUANTITY
Warm	O
flour	NAME
tortillas	NAME

1	QUANTITY
pound	UNIT
beef	NAME
stew	NAME
meat	NAME

Sour	NAME
cream	NAME
,	O
for	O
garnish	O

6	QUANTITY
tablespoons	UNIT
butter	NAME

10	QUANTITY
sandwich	NAME
rolls	NAME
,	O
toasted	O

2	QUANTITY
large	UNIT
onions	NAME

8-lb	O
.	O
shell	NAME
roast	NAME
of	O
beef	NAME

2	QUANTITY
garlic	NAME
cloves	UNIT
,	O
sliced	O

1/2	QUANTITY
cup	UNIT
sour	NAME
cream	NAME

freshly	O
ground	O
pepper	NAME

1	QUANTITY
cup	UNIT
reduced-sodium	NAME
canned	O
beef	NAME
broth	NAME

*	O
black	NAME
pepper	NAME

1	QUANTITY
cup	UNIT
diced	NAME
shallots	NAME

1	QUANTITY
tablespoon	UNIT
Worcestershire	NAME
sauce	NAME

3	QUANTITY
ribs	UNIT
celery	NAME

1	QUANTITY
tbsp.	UNIT
garlic	NAME
powder	O

1 1/2	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
frozen	O
mixed	NAME
vegetables	NAME
,	O
thawed	O

2	QUANTITY
cloves	UNIT
of	O
garlic	NAME

1/4	QUANTITY
tsp.	UNIT
ground	O
black	NAME
pepper	NAME

Half	QUANTITY
of	O
the	O
Coriander-Dusted	NAME
Roast	NAME
Beef	NAME
or	O
12	QUANTITY
ounces	UNIT
roast	NAME
beef	NAME
,	O
sliced	O
1/4	O
inch	O
thick	O
and	O
cut	O
into	O
strips	O

1	QUANTITY
egg	NAME

1	QUANTITY
lb	UNIT
.	UNIT
white	NAME
mushrooms	NAME

1	QUANTITY
pound	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
ground	NAME
beef	NAME

Kosher	O
salt	NAME
and	O
freshly	O
ground	O
black	NAME
pepper	NAME

5	QUANTITY
garlic	NAME
cloves	UNIT
,	O
chopped	O

3	QUANTITY
medium-size	UNIT
potatoes	NAME
,	O
quartered	O

1	QUANTITY
3/4	QUANTITY
c.	UNIT
Swanson	O
®	O
Beef	NAME
Stock	NAME

1	QUANTITY
handful	UNIT
of	O
shallots	NAME

1	QUANTITY
pound	UNIT
white	NAME
mushrooms	NAME
,	O
sliced	O
1/2	O
inch	O
thick	O

1/2	QUANTITY
tsp	UNIT
sugar	NAME

freshly	O
ground	O
pepper	NAME

12	QUANTITY
ounces	UNIT
ground	NAME
beef	NAME
formed	O
into	O
8	QUANTITY
-LRB-	O
1 1/2	QUANTITY
ounce	UNIT
-RRB-	O
patties	UNIT

1/2	QUANTITY
cup	UNIT
beef	NAME
consommé	NAME

4	QUANTITY
sprigs	UNIT
flat	NAME
parsley	NAME

1	QUANTITY
tablespoon	UNIT
balsamic	NAME
vinegar	NAME

1	QUANTITY
c.	UNIT
dried	NAME
chow	NAME
mein	NAME
noodles	NAME

2	QUANTITY
c.	UNIT
beef	NAME
stock	NAME

2	QUANTITY
Tbsp	UNIT
rice	NAME
vinegar	NAME

1	QUANTITY
clove	UNIT
garlic	NAME
,	O
minced	O

Kosher	O
salt	NAME

1/2	QUANTITY
tsp	UNIT
five	NAME
spice	NAME
powder	NAME

Horseradish	NAME
Cream	NAME
-LRB-	O
optional	O
-RRB-	O

1	QUANTITY
red	NAME
pepper	NAME
,	O
sliced	O

FOR	O
THE	O
CORNED	O
BEEF	O

1/2	QUANTITY
cup	UNIT
sugar	NAME

1-1.5	QUANTITY
kg/2lb	O
4-3lb	O
5oz	O
sirloin	NAME
of	NAME
beef	NAME
joint	NAME

Buttered	NAME
noodles	NAME
,	O
for	O
serving	O

1	QUANTITY
tablespoon	UNIT
chili	NAME
powder	O

1	QUANTITY
tsp.	UNIT
crushed	O
red	NAME
pepper	NAME

2	QUANTITY
tbsp	UNIT
-LRB-	O
25	QUANTITY
ml	UNIT
-RRB-	O
all-purpose	NAME
flour	NAME

2	QUANTITY
bay	NAME
leaves	NAME

3	QUANTITY
cups	UNIT
chicken	NAME
,	O
beef	NAME
,	O
or	O
vegetable	NAME
stock	NAME
,	O
or	O
water	NAME

1/2	QUANTITY
c.	UNIT
dried	NAME
spaghetti	NAME

1	QUANTITY
tbsp.	UNIT
.	UNIT
Dijon	NAME
mustard	NAME

1/2	QUANTITY
onion	NAME
,	O
diced	O
and	O
sauteed	O
till	O
transluscent	O
,	O
cooled	O

1	QUANTITY
tsp	UNIT
dried	NAME
thyme	NAME
leaves	NAME
,	O
crushed	O

1	QUANTITY
15-ounce	UNIT
can	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
tomato	NAME
sauce	NAME

2	QUANTITY
teaspoons	UNIT
dried	NAME
thyme	NAME

basmati	NAME
rice	NAME
,	O
to	O
serve	O

I	QUANTITY
cup	UNIT
of	O
Guinness	NAME
beer	NAME

1	QUANTITY
onion	NAME
,	O
sliced	O

1/2	QUANTITY
cup	UNIT
paprika	NAME

4	QUANTITY
cloves	UNIT

Salsa	NAME
,	O
sour	NAME
cream	NAME
and	O
cilantro	NAME
,	O
for	O
serving	O

8	QUANTITY
each	UNIT
14-16	QUANTITY
oz	UNIT
.	UNIT
beef	NAME
short	NAME
ribs	NAME

4	QUANTITY
ripe	NAME
vine	NAME
tomatoes	NAME

1	QUANTITY
lb	UNIT
.	UNIT
carrots	NAME

1.0	QUANTITY
tsp	UNIT
coriander	NAME
seeds	NAME
,	O
lightly	O
crushed	O

2	QUANTITY
tablespoons	UNIT
extra-virgin	NAME
olive	NAME
oil	NAME

2	QUANTITY
tbsp.	UNIT
flour	NAME

cracked	O
black	NAME
pepper	NAME

2	QUANTITY
to	QUANTITY
3	QUANTITY
tablespoons	UNIT
beef	NAME
demi-glace	NAME

1/2	QUANTITY
teaspoon	UNIT
kosher	O
salt	NAME

2	QUANTITY
pounds	UNIT
oxtails	NAME

1/2	QUANTITY
half	QUANTITY
of	O
the	O
Coriander-Dusted	NAME
Roast	NAME
Beef	NAME
or	O
12	QUANTITY
ounces	UNIT
roast	NAME
beef	NAME
,	O
sliced	O
1/4	O
inch	O
thick	O
and	O
cut	O
into	O
strips	O

2	QUANTITY
tablespoons	UNIT
tomato	NAME
paste	NAME

3	QUANTITY
tbsp.	UNIT
all-purpose	NAME
flour	NAME

1	QUANTITY
pound	UNIT
cooked	O
,	O
sliced	O
Greek-Style	NAME
Beef	NAME

6	QUANTITY
slices	UNIT
of	O
bacon	NAME

2	QUANTITY
beef	UNIT
bouillon	NAME
cubes	NAME

1	QUANTITY
large	UNIT
red	NAME
bell	NAME
pepper	NAME
,	O
thinly	O
sliced	O

1	QUANTITY
tablespoon	UNIT
olive	NAME
oil	NAME

1	QUANTITY
teaspoon	UNIT
mustard	NAME
seeds	NAME
crushed	O

1	QUANTITY
tbsp.	UNIT
vegetable	NAME
oil	NAME

1	QUANTITY
tablespoon	UNIT
red	NAME
wine	NAME
vinegar	NAME

1 1/4	QUANTITY
cups	UNIT
beef	NAME
broth	NAME

1/4	QUANTITY
cup	UNIT
olive	NAME
oil	NAME

50	QUANTITY
g	UNIT
butter	NAME

1	QUANTITY
8-10-lb	O
.	O
beef	NAME
brisket	NAME

3	QUANTITY
tablespoons	UNIT
canola	NAME
oil	NAME

1	QUANTITY
tbsp.	UNIT
stick	NAME
butter	NAME

1	QUANTITY
teaspoon	UNIT
ground	O
cumin	NAME

2	QUANTITY
medium	UNIT
potatoes	NAME
,	O
peeled	O
and	O
cubed	O

8	QUANTITY
warm	O
flour	NAME
tortillas	NAME

2	QUANTITY
1/2	QUANTITY
lb	UNIT
.	UNIT
center-cut	NAME
beef	NAME
tenderloin	NAME
tied	O
by	O
your	O
butcher	O

Garnish	O
:	O
rosemary	NAME
sprigs	NAME

1	QUANTITY
large	UNIT
lemon	NAME

1	QUANTITY
1/2	QUANTITY
tbsps	UNIT
natural	NAME
peanut	NAME
butter	NAME

1	QUANTITY
egg	NAME

1	QUANTITY
garlic	NAME
clove	UNIT
,	O
minced	O

2	QUANTITY
large	UNIT
garlic	NAME
cloves	UNIT
,	O
thinly	O
sliced	O

1	QUANTITY
bouquet	NAME
garni	NAME

1	QUANTITY
750	UNIT
ml	UNIT
.	UNIT
bottle	UNIT
full-bodied	NAME
red	NAME
wine	NAME

2	QUANTITY
tbsp	UNIT
flour	NAME

salt	NAME
to	QUANTITY
taste	QUANTITY

4	QUANTITY
tbsp.	UNIT
unsalted	NAME
butter	NAME

*	O
1	QUANTITY
green	NAME
pepper	NAME
,	O
deseeded	O
and	O
thinly	O
sliced	O

2	QUANTITY
potatoes	NAME

1	QUANTITY
envelope	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
onion	NAME
soup	NAME
mix	NAME

2	QUANTITY
clove	UNIT
garlic	NAME

1/4	QUANTITY
tsp.	UNIT
salt	NAME

1	QUANTITY
bottle	UNIT
dark	NAME
beer	NAME

6	QUANTITY
radishes	NAME

kosher	O
salt	NAME
and	O
freshly	O
ground	O
pepper	NAME

Coarse	O
salt	NAME

1	QUANTITY
medium	UNIT
onion	NAME

1/4	QUANTITY
cup	UNIT
chopped	O
cilantro	NAME

2	QUANTITY
tbsp.	UNIT
olive	NAME
oil	NAME

?	O
c.	UNIT
sour	NAME
cream	NAME
or	O
plain	NAME
yogurt	NAME

1 1/4	QUANTITY
cup	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
beef	NAME
broth	NAME

2.0	QUANTITY
tbsp	UNIT
vegetable	NAME
oil	NAME
or	O
beef	NAME
fat	NAME

2	QUANTITY
tablespoons	UNIT
tamarind	NAME
pulp	NAME
,	O
dissolved	O
in	O
1/4	O
cup	O
hot	O
water	O

1	QUANTITY
large	UNIT
onion	NAME

1	QUANTITY
cup	UNIT
chopped	O
red	NAME
bell	NAME
pepper	NAME
-LRB-	O
about	QUANTITY
1	QUANTITY
medium	UNIT
-RRB-	O

12	QUANTITY
medium	UNIT
mushrooms	NAME

1	QUANTITY
lemon	NAME

1	QUANTITY
large	UNIT
red	NAME
bell	NAME
pepper	NAME

Half	QUANTITY
of	O
the	O
Coriander-Dusted	NAME
Roast	NAME
Beef	NAME
or	O
12	QUANTITY
ounces	UNIT
roast	NAME
beef	NAME
,	O
sliced	O
1/4	O
inch	O
thick	O
and	O
cut	O
into	O
strips	O

1/4	QUANTITY
tsp.	UNIT
dried	NAME
thyme	NAME
leaves	NAME

1 1/2	QUANTITY
pound	UNIT
-LRB-	UNIT
s	UNIT
-RRB-	UNIT
beef	NAME
stew	NAME
meat	NAME
,	O
cut	O
into	O
1-inch	O
pieces	O

1	QUANTITY
cup	UNIT
coarse	O
salt	NAME

1	QUANTITY
carrot	NAME
,	O
sliced	O

1	QUANTITY
large	UNIT
onion	NAME
,	O
peel	O
on	O
,	O
quartered	O

2	QUANTITY
tbsp.	UNIT
minced	O
garlic	NAME

1	QUANTITY
pound	UNIT
beef	NAME
tenderloin	NAME

1	QUANTITY
x	O
400g	UNIT
tin	UNIT
chopped	O
tomatoes	NAME

2	QUANTITY
lb	UNIT
.	UNIT
boneless	NAME
beef-round	NAME
stew	NAME
cubes	O

1	QUANTITY
Tbsp	UNIT
packed	O
brown	NAME
sugar	NAME

2	QUANTITY
-LRB-	O
4-ounce	UNIT
-RRB-	O
beef	NAME
tenderloin	NAME
steaks	NAME
,	O
trimmed	O
-LRB-	O
about	O
1	O
inch	O
thick	O
-RRB-	O

1	QUANTITY
c.	UNIT
shredded	O
Cheddar	NAME
cheese	NAME

4	QUANTITY
cloves	UNIT

1/2	QUANTITY
tsp.	UNIT
ground	O
black	NAME
pepper	NAME

